,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
61034,Rembrandt,1663,portrait,650.0,834.0,98479.0,wikiart,Baroque,Portrait of a young man,train_and_test,True,11452.jpg
61035,Rembrandt,1652,sketch and study,640.0,847.0,351556.0,wikiart,Baroque,"Portrait of Titus, Rembrandt`s Son",train_and_test,True,18967.jpg
61050,Rembrandt,1634,religious painting,600.0,903.0,77324.0,wikiart,Baroque,Holy Family,train_and_test,False,29141.jpg
61107,Rembrandt,1644,genre painting,644.0,840.0,340669.0,wikiart,Baroque,The Woman taken in Adultery,train_and_test,True,36997.jpg
61133,Marc Chagall,c.1965,symbolic painting,704.0,768.0,610926.0,wikiart,Surrealism,Artist at Easel,train_and_test,True,2482.jpg
61134,Marc Chagall,1970,genre painting,704.0,768.0,620245.0,wikiart,Surrealism,Lovers over Sant Paul,train_and_test,True,2430.jpg
61136,Marc Chagall,1968,genre painting,704.0,768.0,609702.0,wikiart,Naïve Art (Primitivism),Little peasants,train_and_test,True,87536.jpg
61191,Rembrandt,1630,portrait,648.0,833.0,365110.0,wikiart,Baroque,"Head and Bust, Full Face",train_and_test,True,1327.jpg
61197,Marc Chagall,,cityscape,901.0,599.0,578980.0,wikiart,Surrealism,The Big Wheel,train_and_test,True,22735.jpg
61238,Rembrandt,1655,portrait,650.0,829.0,520731.0,wikiart,Baroque,Jacob Haring Portrait (The Old Haring ),train_and_test,True,99065.jpg
61267,Marc Chagall,1915,portrait,701.0,768.0,169531.0,wikiart,Cubism,Green Lovers,train_and_test,False,78022.jpg
61270,Rembrandt,1636,portrait,654.0,823.0,365078.0,wikipedia,Baroque,The Standard Bearer,train_and_test,False,79155.jpg
61313,Rembrandt,1645,religious painting,640.0,840.0,356869.0,wikiart,Baroque,The Holy Family,train_and_test,False,95713.jpg
61338,Rembrandt,1658,portrait,680.0,790.0,412337.0,wikiart,Baroque,Portrait of Coppenol,train_and_test,True,88720.jpg
61346,Rembrandt,,religious painting,663.0,810.0,446536.0,wikiart,Baroque,The Lamentation over the Dead Christ,train_and_test,False,7693.jpg
61430,Rembrandt,1647,portrait,687.0,780.0,105091.0,wikiart,Baroque,Portrait of a Man,train_and_test,False,8623.jpg
61448,Marc Chagall,1914,cityscape,805.0,665.0,90307.0,wikiart,Naïve Art (Primitivism),Over Vitebesk,train_and_test,True,46817.jpg
61546,Rembrandt,1632,portrait,646.0,827.0,364196.0,wikiart,Baroque,Rembrandt`s Mother in a Widow`s Dress,train_and_test,True,8009.jpg
61551,Rembrandt,1631,portrait,665.0,803.0,86901.0,wikipedia,Baroque,Bust of an Old Man with a Beret,train_and_test,True,59920.jpg
61593,Rembrandt,1645,sketch and study,662.0,806.0,369160.0,wikiart,Baroque,"Old man in meditation, leaning on a book",train_and_test,False,80789.jpg
61604,Rembrandt,1644,religious painting,656.0,813.0,436001.0,wikiart,Baroque,Jacob with Laban,train_and_test,True,48695.jpg
61663,Rembrandt,1666,portrait,669.0,796.0,56919.0,wikipedia,Baroque,Lucretia,train_and_test,True,74065.jpg
61666,Rembrandt,1636,portrait,640.0,832.0,395989.0,wikiart,Baroque,Samuel Menasseh Ben Israel,train_and_test,False,42367.jpg
61681,Rembrandt,1631,portrait,626.0,850.0,76510.0,wikipedia,Baroque,Portrait of Nicolaes Ruts,train_and_test,True,22966.jpg
61787,Rembrandt,1633,religious painting,655.0,810.0,327554.0,wikiart,Baroque,Christ in the Storm,train_and_test,True,92600.jpg
61841,Rembrandt,1632,portrait,644.0,823.0,141093.0,wikiart,Baroque,Man Standing Up,train_and_test,True,74064.jpg
61851,Rembrandt,,portrait,630.0,841.0,58595.0,wikiart,Baroque,Old Soldier,train_and_test,False,87816.jpg
61856,Marc Chagall,1968,symbolic painting,662.0,800.0,178157.0,wikiart,Surrealism,Self-Portrait,train_and_test,False,72205.jpg
61972,Marc Chagall,,genre painting,688.0,768.0,273433.0,wikiart,Naïve Art (Primitivism),Couple and basket with fruits,train_and_test,True,5641.jpg
62034,Rembrandt,1649,religious painting,696.0,758.0,87861.0,wikiart,Baroque,Supper at Emmaus,train_and_test,True,74710.jpg
62048,Rembrandt,,self-portrait,660.0,799.0,430362.0,wikipedia,Baroque,Self-portrait,train_and_test,False,34082.jpg
62095,Marc Chagall,1911,landscape,658.0,800.0,137981.0,wikiart,Cubism,Russian Village Under the Moon,train_and_test,True,10476.jpg
62949,Marc Chagall,1918,self-portrait,672.0,768.0,458670.0,wikiart,Cubism,Self Portrait with Muse (Dream),train_and_test,True,9354.jpg
62953,Marc Chagall,1962,genre painting,672.0,768.0,594947.0,wikiart,Surrealism,Sun over Saint-Paul de Vence ,train_and_test,False,36363.jpg
63002,Marc Chagall,1930,allegorical painting,645.0,800.0,257377.0,wikiart,Naïve Art (Primitivism),The frog who wished to be as big as the ox,train_and_test,True,32315.jpg
63049,Marc Chagall,1947,symbolic painting,800.0,644.0,148861.0,wikiart,,The rooster in love,train_and_test,True,42643.jpg
63103,Marc Chagall,1915,genre painting,670.0,768.0,172818.0,wikiart,Expressionism,Marching,train_and_test,True,29581.jpg
63184,Marc Chagall,1981,genre painting,642.0,800.0,195154.0,wikiart,Naïve Art (Primitivism),The flying clown,train_and_test,True,34323.jpg
63189,Marc Chagall,c.1926,genre painting,800.0,642.0,97492.0,wikiart,Naïve Art (Primitivism),Return from the Synagogue,train_and_test,True,71604.jpg
63341,Marc Chagall,1964,genre painting,800.0,640.0,186636.0,wikiart,Naïve Art (Primitivism),The circus,train_and_test,True,82663.jpg
63343,Marc Chagall,1969,genre painting,800.0,640.0,91386.0,wikiart,Naïve Art (Primitivism),The Avenue of Opera,train_and_test,True,91586.jpg
63606,Marc Chagall,1914,genre painting,663.0,768.0,152035.0,wikiart,Cubism,Blue Lovers,train_and_test,False,10863.jpg
63738,Marc Chagall,1914,genre painting,1024.0,496.0,245178.0,wikiart,Expressionism,The Drunkard ,train_and_test,True,3294.jpg
64198,Marc Chagall,,religious painting,628.0,800.0,142691.0,wikiart,Naïve Art (Primitivism),Eve,train_and_test,True,94749.jpg
64451,Marc Chagall,c.1912,symbolic painting,624.0,800.0,95540.0,wikiart,Cubism,"To Russia, with Asses and Others",train_and_test,True,63503.jpg
64582,Marc Chagall,1914,portrait,800.0,622.0,92078.0,wikiart,Expressionism,Lisa with a Mandolin,train_and_test,False,28495.jpg
64610,Marc Chagall,1917,design,800.0,622.0,96642.0,wikiart,Cubism,Homage to Gogol. Design for curtain for Gogol festival.,train_and_test,True,71663.jpg
64765,Marc Chagall,1908,landscape,645.0,768.0,171373.0,wikiart,Naïve Art (Primitivism),Window Vitebsk,train_and_test,True,98851.jpg
64797,Marc Chagall,1918,symbolic painting,800.0,619.0,131932.0,wikiart,Cubism,Over the town,train_and_test,True,69899.jpg
64803,Marc Chagall,1910,portrait,619.0,800.0,87987.0,wikiart,Expressionism,Portrait of artist's sister (Aniuta),train_and_test,True,51952.jpg
64856,Marc Chagall,c.1927,cityscape,618.0,800.0,161519.0,wikiart,Cubism,Snow-covered church,train_and_test,True,26555.jpg
64870,Marc Chagall,c.1953,genre painting,800.0,618.0,78081.0,wikiart,Surrealism,Vence: night,train_and_test,True,21464.jpg
65034,Marc Chagall,1938,symbolic painting,595.0,827.0,114397.0,wikiart,Naïve Art (Primitivism),Spring,train_and_test,True,63834.jpg
65045,Marc Chagall,1915,portrait,615.0,800.0,116796.0,wikiart,Cubism,Red Jew,train_and_test,True,78935.jpg
65052,Marc Chagall,1964,design,615.0,800.0,151288.0,wikiart,Naïve Art (Primitivism),Ceiling of Paris Opera House,train_and_test,False,46134.jpg
65086,Marc Chagall,1930,landscape,640.0,768.0,491609.0,wikiart,Surrealism,View at Peira Cava,train_and_test,True,50501.jpg
65087,Marc Chagall,1967,still life,640.0,768.0,591457.0,wikiart,Naïve Art (Primitivism),Lunaria ,train_and_test,True,21792.jpg
65088,Marc Chagall,1949,still life,640.0,768.0,560797.0,wikiart,Surrealism,Clock with Blue Wing,train_and_test,True,44473.jpg
65089,Marc Chagall,1947,self-portrait,640.0,768.0,489759.0,wikiart,Surrealism,Self Portrait with a Clock In front of Crucifixion,train_and_test,True,23627.jpg
65091,Marc Chagall,1956,symbolic painting,640.0,768.0,400430.0,wikiart,Naïve Art (Primitivism),Homage to Hungary,train_and_test,True,96402.jpg
65093,Marc Chagall,1964,genre painting,640.0,768.0,477835.0,wikiart,Naïve Art (Primitivism),Musicians on a green background,train_and_test,False,101377.jpg
65094,Marc Chagall,,genre painting,640.0,768.0,548809.0,wikiart,Surrealism,Bride with Blue Face,train_and_test,False,11088.jpg
65096,Marc Chagall,1966,genre painting,640.0,768.0,503861.0,wikiart,Surrealism,Horsewoman on Red Horse,train_and_test,True,38649.jpg
65150,Marc Chagall,1957,religious painting,758.0,648.0,98714.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,39219.jpg
65181,Marc Chagall,1960,sketch and study,758.0,647.0,60055.0,wikiart,Surrealism,Song of Songs I,train_and_test,False,55125.jpg
65240,Marc Chagall,1913,genre painting,750.0,653.0,89104.0,wikiart,Expressionism,Burning House,train_and_test,False,19922.jpg
65430,Marc Chagall,1957,sketch and study,750.0,650.0,105174.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,30788.jpg
65431,Marc Chagall,1958,religious painting,750.0,650.0,109350.0,wikiart,Surrealism,Song of Songs IV,train_and_test,True,52835.jpg
65456,Marc Chagall,1933,cityscape,800.0,609.0,125368.0,wikiart,Surrealism,Nude over Vitebsk,train_and_test,True,6284.jpg
65474,Marc Chagall,1968,symbolic painting,696.0,700.0,102924.0,wikiart,Surrealism,Easter ,train_and_test,True,57432.jpg
65516,Marc Chagall,1939,literary painting,608.0,800.0,129059.0,wikiart,Surrealism,Midsummer Night's Dream,train_and_test,True,58404.jpg
65524,Marc Chagall,1917,symbolic painting,800.0,608.0,110992.0,wikiart,Naïve Art (Primitivism),The cowshed,train_and_test,False,91249.jpg
65544,Marc Chagall,1957,sketch and study,748.0,650.0,67725.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,35074.jpg
65565,Marc Chagall,1968,genre painting,694.0,700.0,90562.0,wikiart,Surrealism,The Sun of Poros,train_and_test,True,54015.jpg
65600,Marc Chagall,1951,genre painting,607.0,800.0,147440.0,wikiart,Surrealism,The Dance,train_and_test,False,61981.jpg
65613,Marc Chagall,c.1980,genre painting,632.0,768.0,504798.0,wikiart,Naïve Art (Primitivism),Circus,train_and_test,True,85457.jpg
65720,Marc Chagall,1947,genre painting,605.0,800.0,159037.0,wikiart,Naïve Art (Primitivism),The blue fiddler,train_and_test,True,79640.jpg
65831,Marc Chagall,1944,genre painting,644.0,750.0,100299.0,wikiart,Surrealism,The House with the Green Eye,train_and_test,False,18548.jpg
65840,Marc Chagall,c.1963,sketch and study,758.0,637.0,229211.0,wikiart,Naïve Art (Primitivism),Moses with the Burning Bush,train_and_test,True,10869.jpg
65961,Marc Chagall,c.1923,illustration,627.0,768.0,223162.0,wikiart,Naïve Art (Primitivism),The emaciated officials,train_and_test,True,50831.jpg
65977,Marc Chagall,1960,religious painting,758.0,635.0,108679.0,wikiart,Surrealism,Song of Songs I,train_and_test,False,88930.jpg
66034,Marc Chagall,1960,religious painting,758.0,634.0,99529.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,37214.jpg
66058,Marc Chagall,,genre painting,625.0,768.0,237189.0,wikiart,Naïve Art (Primitivism),Lovers,train_and_test,False,12888.jpg
66304,Marc Chagall,1960,religious painting,758.0,631.0,252692.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,43532.jpg
66305,Marc Chagall,c.1963,religious painting,758.0,631.0,76838.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,52458.jpg
66336,Marc Chagall,c.1923,illustration,622.0,768.0,174922.0,wikiart,Naïve Art (Primitivism),A doorman doesn't permit Tchitchikov to visit a governor,train_and_test,True,56083.jpg
66383,Marc Chagall,1957,sketch and study,758.0,630.0,250122.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,102067.jpg
66471,Marc Chagall,c.1965,religious painting,758.0,628.0,106402.0,wikiart,Surrealism,Song of Songs V,train_and_test,True,74582.jpg
66472,Marc Chagall,1957,religious painting,758.0,628.0,207681.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,1902.jpg
66618,Marc Chagall,1982,still life,618.0,768.0,461553.0,wikiart,Surrealism,Flower Bouquet,train_and_test,True,31314.jpg
66621,Marc Chagall,1983,portrait,618.0,768.0,441909.0,wikiart,Surrealism,Newlywedds with Eiffel Towel in the Background,train_and_test,True,42224.jpg
66622,Marc Chagall,1914,genre painting,618.0,768.0,327963.0,wikiart,Expressionism,Man with a Cat and Woman with a Child,train_and_test,True,16959.jpg
66703,Marc Chagall,1968,genre painting,700.0,677.0,101898.0,wikiart,Surrealism,The Magician ,train_and_test,True,9122.jpg
66709,Marc Chagall,1915,genre painting,617.0,768.0,133925.0,wikiart,Expressionism,War,train_and_test,False,39280.jpg
66710,Marc Chagall,1976,symbolic painting,617.0,768.0,444262.0,wikiart,Naïve Art (Primitivism),Dawn,train_and_test,False,63819.jpg
66782,Marc Chagall,1958,religious painting,758.0,624.0,97735.0,wikiart,Surrealism,Song of Songs IV,train_and_test,False,4085.jpg
66783,Marc Chagall,c.1956,religious painting,758.0,624.0,145497.0,wikiart,Naïve Art (Primitivism),"Samson kills a young lion (Judges, XIV, 5 6)",train_and_test,False,41957.jpg
66784,Marc Chagall,1957,religious painting,758.0,624.0,250110.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,75701.jpg
66930,Marc Chagall,1958,religious painting,758.0,622.0,201083.0,wikiart,Surrealism,Song of Songs IV,train_and_test,True,55360.jpg
67078,Marc Chagall,1957,sketch and study,758.0,620.0,179902.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,15772.jpg
67172,Marc Chagall,1914,portrait,586.0,800.0,74541.0,wikiart,Cubism,David,train_and_test,True,98583.jpg
67180,Marc Chagall,1969,genre painting,586.0,800.0,129133.0,wikiart,Naïve Art (Primitivism),Circus in the Village,train_and_test,True,74173.jpg
67206,Marc Chagall,1955,portrait,586.0,800.0,85802.0,wikiart,Naïve Art (Primitivism),For Vava,train_and_test,True,41426.jpg
67247,Marc Chagall,c.1963,sketch and study,758.0,618.0,94745.0,wikiart,Naïve Art (Primitivism),Noah's Ark,train_and_test,True,49932.jpg
67256,Marc Chagall,1957,genre painting,669.0,700.0,96216.0,wikiart,Expressionism,The street performers in the night,train_and_test,True,91067.jpg
67295,Marc Chagall,1966,religious painting,585.0,800.0,164211.0,wikiart,Naïve Art (Primitivism),Moses calls the waters down upon the Egyptian army,train_and_test,True,14263.jpg
67330,Marc Chagall,c.1963,religious painting,758.0,617.0,88572.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,66216.jpg
67422,Marc Chagall,,symbolic painting,608.0,768.0,562231.0,wikiart,Naïve Art (Primitivism),An artist,train_and_test,True,75070.jpg
67425,Marc Chagall,c.1923,illustration,608.0,768.0,304322.0,wikiart,Naïve Art (Primitivism),Nozdriov ,train_and_test,True,73259.jpg
67426,Marc Chagall,1971,religious painting,608.0,768.0,516635.0,wikiart,Naïve Art (Primitivism),King David's Tower,train_and_test,True,57408.jpg
67427,Marc Chagall,1960,self-portrait,608.0,768.0,546577.0,wikiart,Naïve Art (Primitivism),Self-Portrait,train_and_test,True,19197.jpg
67428,Marc Chagall,1968,genre painting,608.0,768.0,543519.0,wikiart,Naïve Art (Primitivism), Peasant with a violin,train_and_test,False,100167.jpg
67429,Marc Chagall,1964,genre painting,608.0,768.0,638461.0,wikiart,Naïve Art (Primitivism),The Lovers' Heaven,train_and_test,True,51527.jpg
67430,Marc Chagall,c.1977,symbolic painting,608.0,768.0,487130.0,wikiart,Surrealism,Child with a Dove,train_and_test,True,92774.jpg
67431,Marc Chagall,1967,genre painting,608.0,768.0,535339.0,wikiart,Naïve Art (Primitivism),The Circus with the Yellow Clown,train_and_test,False,26503.jpg
67432,Marc Chagall,1956,genre painting,608.0,768.0,485707.0,wikiart,Naïve Art (Primitivism),Newlyweds and Violinist,train_and_test,True,29410.jpg
67433,Marc Chagall,1965,genre painting,608.0,768.0,455837.0,wikiart,Naïve Art (Primitivism),The Starlit Circus,train_and_test,True,37431.jpg
67434,Marc Chagall,1963,symbolic painting,608.0,768.0,278424.0,wikiart,Naïve Art (Primitivism),Drawing by Marc Chagall for Vladimir Mayakovsky's 70th birthday,train_and_test,True,99056.jpg
67435,Marc Chagall,c.1955,portrait,608.0,768.0,417084.0,wikiart,Naïve Art (Primitivism),Portrait of Vava,train_and_test,False,49941.jpg
67436,Marc Chagall,1960,genre painting,608.0,768.0,609567.0,wikiart,Naïve Art (Primitivism),The Circus,train_and_test,True,51089.jpg
67437,Marc Chagall,1967,genre painting,608.0,768.0,617379.0,wikiart,Surrealism,Couple of peasants,train_and_test,False,35994.jpg
67438,Marc Chagall,1968,genre painting,608.0,768.0,466308.0,wikiart,Naïve Art (Primitivism),Arlequins playing,train_and_test,False,27359.jpg
67439,Marc Chagall,1960,religious painting,758.0,616.0,101735.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,82111.jpg
67650,Marc Chagall,1960,religious painting,758.0,613.0,215891.0,wikiart,Surrealism,Song of Songs I,train_and_test,False,95821.jpg
67651,Marc Chagall,1965,religious painting,758.0,613.0,88660.0,wikiart,Naïve Art (Primitivism),King Solomon with harp,train_and_test,True,64878.jpg
67654,Marc Chagall,1957,portrait,605.0,768.0,99829.0,wikiart,Surrealism,The two profiles,train_and_test,True,26144.jpg
67655,Marc Chagall,1957,self-portrait,605.0,768.0,82765.0,wikiart,Naïve Art (Primitivism),Bouquet with hand,train_and_test,True,77713.jpg
67658,Marc Chagall,1957,symbolic painting,605.0,768.0,252185.0,wikiart,Naïve Art (Primitivism),Branch and flute-player,train_and_test,True,51352.jpg
67683,Marc Chagall,1914,genre painting,580.0,800.0,99146.0,wikiart,Expressionism,Mother by the oven,train_and_test,True,84450.jpg
67780,Marc Chagall,1960,religious painting,758.0,611.0,108993.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,29979.jpg
67857,Marc Chagall,c.1963,sketch and study,758.0,610.0,287203.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,55282.jpg
67862,Marc Chagall,c.1923,illustration,602.0,768.0,340108.0,wikiart,Naïve Art (Primitivism),Gathering of peasants,train_and_test,False,8616.jpg
67893,Marc Chagall,c.1963,sketch and study,758.0,609.0,245940.0,wikiart,Naïve Art (Primitivism),Moses with the Burning Bush,train_and_test,True,22482.jpg
67923,Marc Chagall,1915,genre painting,601.0,768.0,146416.0,wikiart,Naïve Art (Primitivism),Window in the Country,train_and_test,True,6814.jpg
67960,Marc Chagall,1980,design,758.0,608.0,59077.0,wikiart,Naïve Art (Primitivism),"Lid: ""Meeting of Isaac and Rebecca""",train_and_test,False,90928.jpg
68048,Marc Chagall,,religious painting,758.0,607.0,109264.0,wikiart,Naïve Art (Primitivism),The descent from cross,train_and_test,True,83633.jpg
68210,Marc Chagall,1930,cityscape,612.0,750.0,626944.0,wikiart,Naïve Art (Primitivism),A village in winter,train_and_test,False,72009.jpg
68233,Marc Chagall,1962,still life,597.0,768.0,247427.0,wikiart,Naïve Art (Primitivism),Still Life with Bouquet,train_and_test,True,36970.jpg
68239,Marc Chagall,,self-portrait,597.0,768.0,104388.0,wikiart,Naïve Art (Primitivism),Self portrait,train_and_test,True,23881.jpg
68242,Marc Chagall,1916,genre painting,597.0,768.0,111078.0,wikiart,Naïve Art (Primitivism),Bella and Ida by the Window,train_and_test,False,46111.jpg
68243,Marc Chagall,1959,genre painting,597.0,768.0,118289.0,wikiart,Naïve Art (Primitivism),Drawing in rose,train_and_test,True,72272.jpg
68296,Marc Chagall,1957,symbolic painting,850.0,539.0,286104.0,wikiart,Naïve Art (Primitivism),The accordionist,train_and_test,False,58351.jpg
68379,Marc Chagall,1960,religious painting,758.0,603.0,103291.0,wikiart,Surrealism,Song of Songs III,train_and_test,True,79466.jpg
68382,Marc Chagall,1968,religious painting,758.0,603.0,100969.0,wikiart,Surrealism,Prophet Jeremiah,train_and_test,True,56729.jpg
68383,Marc Chagall,c.1931,religious painting,758.0,603.0,117703.0,wikiart,Naïve Art (Primitivism),"The monument on the tomb of Rachel, on the path Ephra (Genesis XXXV, 19 20)",train_and_test,True,17228.jpg
68389,Marc Chagall,1967,genre painting,595.0,768.0,192545.0,wikiart,Naïve Art (Primitivism),A blue cow,train_and_test,False,86551.jpg
68390,Marc Chagall,1957,symbolic painting,595.0,768.0,160502.0,wikiart,Surrealism,The birds,train_and_test,True,86557.jpg
68438,Marc Chagall,1973,religious painting,750.0,609.0,84612.0,wikiart,Naïve Art (Primitivism),Jacob's Ladder,train_and_test,False,34926.jpg
68538,Marc Chagall,1957,religious painting,758.0,601.0,130360.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,3341.jpg
68539,Marc Chagall,1970,religious painting,758.0,601.0,88801.0,wikiart,Naïve Art (Primitivism),"The mosaic ""The prophet Elijah"" in the garden of Marc Chagall museum in Nice",train_and_test,False,71978.jpg
68549,Marc Chagall,1918,portrait,593.0,768.0,170928.0,wikiart,Expressionism,Two Heads ,train_and_test,False,77604.jpg
68624,Marc Chagall,c.1963,sketch and study,758.0,600.0,105653.0,wikiart,Surrealism,The Jacob's Dream,train_and_test,True,82079.jpg
68625,Marc Chagall,c.1963,sketch and study,758.0,600.0,42390.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,False,93298.jpg
68626,Marc Chagall,1960,sketch and study,758.0,600.0,41372.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,32317.jpg
68716,Marc Chagall,1916,still life,591.0,768.0,162625.0,wikiart,Naïve Art (Primitivism),Lilies of the Valley,train_and_test,False,36050.jpg
68801,Marc Chagall,1968,religious painting,758.0,598.0,87291.0,wikiart,Surrealism,Prophet Isaiah,train_and_test,True,33175.jpg
68808,Marc Chagall,1963,genre painting,590.0,768.0,186743.0,wikiart,Naïve Art (Primitivism),Acrobatics,train_and_test,False,5073.jpg
68829,Marc Chagall,c.1945,symbolic painting,647.0,700.0,87086.0,wikiart,Surrealism,The Wedding Candles ,train_and_test,True,81427.jpg
68873,Marc Chagall,c.1963,religious painting,758.0,597.0,118969.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,20469.jpg
68878,Marc Chagall,c.1956,religious painting,696.0,650.0,80338.0,wikiart,Naïve Art (Primitivism),"Being asleep in the desert where he had retired to wait for the death, Elijah has been  awakened and cheered by an angel (I Kings, XIX, 5-8)",train_and_test,True,13920.jpg
69069,Marc Chagall,1913,nude painting (nu),563.0,800.0,92005.0,wikiart,Cubism,Nude,train_and_test,True,23762.jpg
69089,Marc Chagall,1916,genre painting,563.0,800.0,79860.0,wikiart,Cubism,Lovers in pink,train_and_test,True,9040.jpg
69097,Marc Chagall,c.1963,sketch and study,758.0,594.0,197882.0,wikiart,Naïve Art (Primitivism),"Study to ""Moses with the Burning Bush""",train_and_test,True,34951.jpg
69099,Marc Chagall,1972,religious painting,758.0,594.0,55662.0,wikiart,Naïve Art (Primitivism),The Creation of World,train_and_test,True,41460.jpg
69109,Marc Chagall,1963,genre painting,586.0,768.0,109954.0,wikiart,Naïve Art (Primitivism),In Front of the Picture,train_and_test,True,66990.jpg
69114,Marc Chagall,1963,genre painting,586.0,768.0,226522.0,wikiart,Naïve Art (Primitivism),Inspiration,train_and_test,False,11072.jpg
69191,Marc Chagall,1957,religious painting,758.0,593.0,112416.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,85676.jpg
69192,Marc Chagall,c.1963,sketch and study,758.0,593.0,90960.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,40925.jpg
69294,Marc Chagall,1911,genre painting,805.0,557.0,106254.0,wikiart,Expressionism,Man at table,train_and_test,True,42314.jpg
69460,Marc Chagall,1963,symbolic painting,582.0,768.0,258623.0,wikiart,Naïve Art (Primitivism),Apparition at the Circus,train_and_test,True,35682.jpg
69481,Marc Chagall,1957,sketch and study,758.0,589.0,211283.0,wikiart,Surrealism,"Study to ""Song of Songs II""",train_and_test,False,39030.jpg
69544,Marc Chagall,1963,portrait,581.0,768.0,218937.0,wikiart,Naïve Art (Primitivism),Clown with flowers ,train_and_test,True,8284.jpg
69547,Marc Chagall,1976,still life,581.0,768.0,463135.0,wikiart,Naïve Art (Primitivism),Window in Artist's Studio,train_and_test,True,26071.jpg
69549,Marc Chagall,1914,portrait,581.0,768.0,157175.0,wikiart,Cubism,Portrait of Brother David with Mandolin,train_and_test,True,14040.jpg
69574,Marc Chagall,1947,genre painting,600.0,743.0,102371.0,wikiart,Surrealism,Madonna with the Sleigh,train_and_test,True,49650.jpg
69581,Marc Chagall,1960,sketch and study,758.0,588.0,197393.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,5015.jpg
69582,Marc Chagall,1960,sketch and study,758.0,588.0,259243.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,91022.jpg
69712,Marc Chagall,1982,genre painting,579.0,768.0,486667.0,wikiart,Surrealism,Artist at a Festival,train_and_test,False,14432.jpg
69744,Marc Chagall,1960,religious painting,758.0,586.0,97340.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,73992.jpg
69820,Marc Chagall,1960,religious painting,758.0,585.0,109693.0,wikiart,Surrealism,Song of Songs III,train_and_test,False,58682.jpg
69870,Marc Chagall,1968,symbolic painting,577.0,768.0,206140.0,wikiart,Naïve Art (Primitivism),The blue bird,train_and_test,False,46167.jpg
69871,Marc Chagall,c.1923,illustration,577.0,768.0,148306.0,wikiart,Naïve Art (Primitivism),A man without passport with policeman,train_and_test,True,19315.jpg
69902,Marc Chagall,c.1963,sketch and study,758.0,584.0,206360.0,wikiart,Naïve Art (Primitivism),"Study to ""The Jacob's Dream""",train_and_test,False,24642.jpg
69949,Marc Chagall,1911,religious painting,800.0,553.0,73861.0,wikiart,Naïve Art (Primitivism),Cain and Abel,train_and_test,False,57476.jpg
69950,Marc Chagall,1967,still life,576.0,768.0,516184.0,wikiart,Naïve Art (Primitivism),The Gladiolas,train_and_test,True,85257.jpg
69952,Marc Chagall,1968,genre painting,576.0,768.0,636744.0,wikiart,Naïve Art (Primitivism),A Big Peasant,train_and_test,True,63472.jpg
69953,Marc Chagall,1960,symbolic painting,576.0,768.0,594432.0,wikiart,Naïve Art (Primitivism),Profile and Red Child,train_and_test,True,82569.jpg
69954,Marc Chagall,1968,genre painting,576.0,768.0,637060.0,wikiart,Naïve Art (Primitivism),Laid Table with View of Saint-Paul de Vance,train_and_test,True,38150.jpg
69955,Marc Chagall,c.1923,illustration,576.0,768.0,281756.0,wikiart,Naïve Art (Primitivism),Asking the Way,train_and_test,True,43687.jpg
69956,Marc Chagall,1967,portrait,576.0,768.0,530897.0,wikiart,Naïve Art (Primitivism),The Blue Face ,train_and_test,True,55709.jpg
69958,Marc Chagall,1963,genre painting,576.0,768.0,441050.0,wikiart,Surrealism,Nocturne at Vence,train_and_test,True,82955.jpg
69960,Marc Chagall,1965,genre painting,576.0,768.0,360699.0,wikiart,Naïve Art (Primitivism),Lovers for Berggruen (The offering) ,train_and_test,True,56741.jpg
69961,Marc Chagall,1964,genre painting,576.0,768.0,512984.0,wikiart,Naïve Art (Primitivism),Lovers in the sky of Nice,train_and_test,True,71872.jpg
69962,Marc Chagall,1964,genre painting,576.0,768.0,620205.0,wikiart,Naïve Art (Primitivism),Couple and Fish,train_and_test,True,90708.jpg
69964,Marc Chagall,1968,symbolic painting,576.0,768.0,489415.0,wikiart,Naïve Art (Primitivism),Peasant with a Clock ,train_and_test,True,22667.jpg
