,artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
57737,Ivan Shishkin,1892.0,landscape,1000.0,601.0,166954.0,wikiart,Realism,Landscape with stump,train_and_test,True,21748.jpg
57805,Ivan Shishkin,,landscape,1000.0,600.0,161834.0,wikiart,Realism,Study. Forest,train_and_test,False,81723.jpg
57849,Ivan Shishkin,1886.0,landscape,1000.0,599.0,110342.0,wikiart,Realism,Landscape with lake,train_and_test,True,83539.jpg
57879,Zdislav Beksinski,,symbolic painting,665.0,900.0,159477.0,wikiart,Surrealism,Untitled,train_and_test,True,100376.jpg
57905,Ivan Shishkin,1889.0,landscape,1000.0,598.0,191980.0,wikiart,Realism,Clearing in the forest,train_and_test,True,54250.jpg
57907,Ivan Shishkin,1885.0,landscape,1000.0,598.0,242175.0,wikiart,Realism,Goutweed-grass. Pargolovo,train_and_test,True,10809.jpg
57911,Ivan Shishkin,1888.0,landscape,1000.0,598.0,144687.0,wikiart,Realism,On the Shore of the Gulf of Finland. Udrias Near Narva,train_and_test,True,29768.jpg
57915,Ivan Shishkin,,landscape,1000.0,598.0,135497.0,wikiart,Realism,Before Sunset,train_and_test,True,89846.jpg
57949,Ivan Shishkin,1893.0,landscape,1000.0,597.0,187314.0,wikiart,Realism,Flowers on the forest edge,train_and_test,True,99381.jpg
57967,Zdislav Beksinski,,symbolic painting,749.0,797.0,100296.0,wikiart,Surrealism,Untitled,train_and_test,True,75304.jpg
58004,Ivan Shishkin,,landscape,1000.0,596.0,151301.0,wikiart,Realism,Forest Landscape,train_and_test,True,69978.jpg
58006,Ivan Shishkin,1891.0,landscape,1000.0,596.0,178188.0,wikiart,Realism,Summer Day,train_and_test,True,66271.jpg
58079,Ivan Shishkin,,sketch and study,595.0,1000.0,180120.0,wikiart,Realism,Fir,train_and_test,True,95906.jpg
58080,Ivan Shishkin,1887.0,landscape,1000.0,595.0,187888.0,wikiart,Realism,Wind Fallen Trees,train_and_test,False,30700.jpg
58130,Ivan Shishkin,1874.0,landscape,1000.0,594.0,167962.0,wikiart,Realism,Village,train_and_test,True,7446.jpg
58193,Ivan Shishkin,,landscape,1000.0,593.0,167507.0,wikiart,Realism,The bridge over the river,train_and_test,False,47485.jpg
58198,Ivan Shishkin,1865.0,landscape,1000.0,593.0,166266.0,wikiart,Realism,In the Grove,train_and_test,True,59000.jpg
58215,Marc Chagall,1917,cityscape,800.0,741.0,180817.0,wikiart,Naïve Art (Primitivism),The House in Grey,train_and_test,False,542.jpg
58253,Ivan Shishkin,,landscape,1000.0,592.0,92230.0,wikiart,Realism,Summer day. Trees,train_and_test,True,47298.jpg
58256,Ivan Shishkin,,landscape,1000.0,592.0,200929.0,wikiart,Realism,Fallen tree. Siverskaya,train_and_test,False,92073.jpg
58289,Zdislav Beksinski,,symbolic painting,657.0,900.0,230041.0,wikiart,Surrealism,Untitled,train_and_test,False,12329.jpg
58308,Ivan Shishkin,1866.0,landscape,1000.0,591.0,142884.0,wikiart,Realism,Trees in the field. Bratsevo,train_and_test,True,61792.jpg
58310,Ivan Shishkin,,landscape,1000.0,591.0,135489.0,wikiart,Realism,The road,train_and_test,True,42345.jpg
58353,Ivan Shishkin,1886.0,landscape,1000.0,590.0,144789.0,wikiart,Realism,Oaks,train_and_test,True,41996.jpg
58376,Marc Chagall,1914,genre painting,1024.0,576.0,405280.0,wikiart,Expressionism,On the stretcher  (wounded soldier),train_and_test,True,12266.jpg
58377,Marc Chagall,1973,sketch and study,1024.0,576.0,277419.0,wikiart,Naïve Art (Primitivism),Untitled,train_and_test,True,72850.jpg
58415,Ivan Shishkin,1884.0,landscape,1000.0,589.0,183112.0,wikiart,Realism,Sestroreck,train_and_test,True,29364.jpg
58417,Ivan Shishkin,1890.0,landscape,1000.0,589.0,158957.0,wikiart,Realism,Beach,train_and_test,False,37419.jpg
58427,Marc Chagall,1912,religious painting,800.0,736.0,122179.0,wikiart,Cubism,Golgotha,train_and_test,True,101716.jpg
58473,Ivan Shishkin,1898.0,landscape,1000.0,588.0,176733.0,wikiart,Realism,Woods behind the fence,train_and_test,True,8014.jpg
58520,Ivan Shishkin,1872.0,landscape,1000.0,587.0,135167.0,wikiart,Realism,Coppice (Noon),train_and_test,True,21015.jpg
58584,Ivan Shishkin,1873.0,landscape,1000.0,586.0,154424.0,wikiart,Realism,Oak grove in a gray day,train_and_test,True,19597.jpg
58585,Ivan Shishkin,1892.0,landscape,1000.0,586.0,196860.0,wikiart,Realism,Cut down oak in the Bialowiezka Forest,train_and_test,True,69985.jpg
58592,Ivan Shishkin,1896.0,landscape,586.0,1000.0,186043.0,wikiart,Realism,Birch Grove,train_and_test,True,31793.jpg
58628,Ivan Shishkin,1885.0,landscape,585.0,1000.0,261572.0,wikiart,Realism,Bank of the stream,train_and_test,True,67959.jpg
58630,Ivan Shishkin,,landscape,1000.0,585.0,173129.0,wikiart,Realism,Riverside,train_and_test,True,33938.jpg
58640,Ivan Shishkin,1893.0,landscape,1000.0,585.0,210324.0,wikiart,Realism,Forest cemetery,train_and_test,True,37454.jpg
58668,Zdislav Beksinski,,cityscape,761.0,768.0,46108.0,wikiart,Surrealism,Untitled,train_and_test,True,100303.jpg
58757,Ivan Shishkin,1886.0,landscape,1000.0,583.0,167520.0,wikiart,Realism,Landscape,train_and_test,True,27052.jpg
58796,Marc Chagall,1913,symbolic painting,728.0,800.0,170946.0,wikiart,Cubism,The betrothed and Eiffel Tower,train_and_test,True,8086.jpg
58821,Ivan Shishkin,1861.0,sketch and study,1000.0,582.0,105233.0,wikiart,Realism,View of the Yelabuga,train_and_test,True,67778.jpg
58823,Zdislav Beksinski,,symbolic painting,835.0,697.0,122152.0,wikiart,Surrealism,Untitled,train_and_test,True,84783.jpg
58993,Zdislav Beksinski,,symbolic painting,643.0,900.0,183739.0,wikiart,Surrealism,Untitled,train_and_test,False,64678.jpg
59057,Zdislav Beksinski,,symbolic painting,752.0,768.0,52976.0,wikiart,Surrealism,Untitled,train_and_test,False,88765.jpg
59059,Zdislav Beksinski,,landscape,752.0,768.0,48490.0,wikiart,Surrealism,Untitled,train_and_test,False,26899.jpg
59061,Zdislav Beksinski,,symbolic painting,752.0,768.0,48042.0,wikiart,Surrealism,Untitled,train_and_test,True,29754.jpg
59081,Ivan Shishkin,1873.0,sketch and study,1000.0,577.0,133689.0,wikiart,Realism,Ravine in Kozlovka-Zaseka,train_and_test,True,43723.jpg
59083,Ivan Shishkin,1890.0,landscape,1000.0,577.0,135145.0,wikiart,Realism,Edge of the Forest ,train_and_test,True,10185.jpg
59187,Ivan Shishkin,1892.0,landscape,575.0,1000.0,195069.0,wikipedia,Realism,Rowan,train_and_test,True,15855.jpg
59227,Ivan Shishkin,1878.0,sketch and study,1000.0,574.0,152500.0,wikiart,Realism,"The sketch for the painting ""Rye""",train_and_test,True,91056.jpg
59443,Ivan Shishkin,,landscape,1000.0,570.0,201111.0,wikiart,Realism,Forest Lake,train_and_test,True,15737.jpg
59494,Ivan Shishkin,1890.0,landscape,1000.0,569.0,161261.0,wikiart,Realism,On sandy soil. Mary-Howie on Finnish Railways,train_and_test,True,41583.jpg
59497,Ivan Shishkin,1879.0,landscape,1000.0,569.0,173703.0,wikiart,Realism,From the vicinity of Gurzuf,train_and_test,False,58513.jpg
59572,Zdislav Beksinski,,landscape,799.0,710.0,86596.0,wikiart,Surrealism,Untitled,train_and_test,True,95673.jpg
59646,Zdislav Beksinski,,symbolic painting,737.0,768.0,49073.0,wikiart,Surrealism,Untitled,train_and_test,True,13300.jpg
59678,Marc Chagall,1967,genre painting,736.0,768.0,744635.0,wikiart,Naïve Art (Primitivism),Flowers in front of window,train_and_test,True,64865.jpg
59681,Marc Chagall,1925,nude painting (nu),736.0,768.0,598425.0,wikiart,Surrealism,Naked on a white cock,train_and_test,False,5506.jpg
59693,Ivan Shishkin,1883.0,landscape,565.0,1000.0,176245.0,wikiart,Realism,In the forest. From the forest with mushrooms,train_and_test,True,80928.jpg
59889,Ivan Shishkin,1890.0,landscape,1000.0,562.0,168906.0,wikiart,Realism,Young pines on the sandy cliff. Mary-Howie on Finnish Railways,train_and_test,True,71727.jpg
59953,Zdislav Beksinski,,symbolic painting,730.0,768.0,60540.0,wikiart,Surrealism,Untitled,train_and_test,True,20389.jpg
59995,Marc Chagall,1911,mythological painting,847.0,661.0,673365.0,wikiart,Naïve Art (Primitivism),Daphnis and Chloe,train_and_test,True,71981.jpg
60110,Zdislav Beksinski,,symbolic painting,800.0,697.0,51771.0,wikiart,Surrealism,Untitled,train_and_test,True,37660.jpg
60203,Ivan Shishkin,,sketch and study,1000.0,556.0,91440.0,wikiart,Realism,Forest under the snow,train_and_test,True,28583.jpg
60206,Ivan Shishkin,1861.0,landscape,1000.0,556.0,129966.0,wikiart,Realism,Shmelevka. Windy day,train_and_test,True,90439.jpg
60208,Ivan Shishkin,1885.0,landscape,1000.0,556.0,154073.0,wikiart,Realism,Coast of Oak grove of Peter the Great in Sestroretsk,train_and_test,True,75878.jpg
60326,Marc Chagall,c.1914,genre painting,721.0,768.0,148184.0,wikiart,Expressionism,A Group of People,train_and_test,True,24464.jpg
60327,Zdislav Beksinski,,symbolic painting,721.0,768.0,41720.0,wikiart,Surrealism,Untitled,train_and_test,True,3599.jpg
60339,Zdislav Beksinski,,cityscape,800.0,692.0,46732.0,wikiart,Surrealism,Untitled,train_and_test,True,71211.jpg
60351,Ivan Shishkin,1872.0,landscape,873.0,634.0,46532.0,wikiart,Realism,Pine Forest in Viatka Province,train_and_test,True,27115.jpg
60374,Marc Chagall,1914,genre painting,720.0,768.0,114951.0,wikiart,Expressionism,Street,train_and_test,True,54487.jpg
60514,Marc Chagall,1909,genre painting,800.0,688.0,114616.0,wikiart,Expressionism,The Couple (A Holy Family),train_and_test,True,101649.jpg
60651,Marc Chagall,1917,cityscape,900.0,609.0,136909.0,wikiart,Cubism,The Blue House ,train_and_test,True,8052.jpg
60664,Ivan Shishkin,,landscape,1000.0,548.0,118253.0,wikiart,Realism,Stones ,train_and_test,True,39790.jpg
60721,Ivan Shishkin,,landscape,1000.0,547.0,156232.0,wikiart,Realism,Forest edges,train_and_test,True,3688.jpg
60726,Ivan Shishkin,,landscape,1000.0,547.0,175950.0,wikiart,Realism,Forest Glade ,train_and_test,True,19388.jpg
60918,Zdislav Beksinski,,symbolic painting,680.0,800.0,60359.0,wikiart,Surrealism,Untitled,train_and_test,True,46057.jpg
60979,Ivan Shishkin,1889.0,landscape,1000.0,543.0,105873.0,wikiart,Realism,By the seashore,train_and_test,False,91850.jpg
60985,Zdislav Beksinski,,symbolic painting,808.0,672.0,87220.0,wikiart,Surrealism,Untitled,train_and_test,False,26831.jpg
60992,Marc Chagall,1960,genre painting,650.0,835.0,233569.0,wikiart,Naïve Art (Primitivism),Circus Woman,train_and_test,True,25680.jpg
61021,Zdislav Beksinski,,symbolic painting,800.0,678.0,61907.0,wikiart,Surrealism,Untitled,train_and_test,False,28982.jpg
61115,Zdislav Beksinski,,symbolic painting,800.0,676.0,53014.0,wikiart,Surrealism,Untitled,train_and_test,False,3646.jpg
61133,Marc Chagall,c.1965,symbolic painting,704.0,768.0,610926.0,wikiart,Surrealism,Artist at Easel,train_and_test,True,2482.jpg
61134,Marc Chagall,1970,genre painting,704.0,768.0,620245.0,wikiart,Surrealism,Lovers over Sant Paul,train_and_test,True,2430.jpg
61136,Marc Chagall,1968,genre painting,704.0,768.0,609702.0,wikiart,Naïve Art (Primitivism),Little peasants,train_and_test,True,87536.jpg
61163,Ivan Shishkin,,landscape,1000.0,540.0,182959.0,wikiart,Realism,Birch Grove,train_and_test,False,59171.jpg
61197,Marc Chagall,,cityscape,901.0,599.0,578980.0,wikiart,Surrealism,The Big Wheel,train_and_test,True,22735.jpg
61257,Zdislav Beksinski,,symbolic painting,800.0,673.0,74326.0,wikiart,Surrealism,Untitled,train_and_test,True,94696.jpg
61267,Marc Chagall,1915,portrait,701.0,768.0,169531.0,wikiart,Cubism,Green Lovers,train_and_test,False,78022.jpg
61448,Marc Chagall,1914,cityscape,805.0,665.0,90307.0,wikiart,Naïve Art (Primitivism),Over Vitebesk,train_and_test,True,46817.jpg
61520,Zdislav Beksinski,,symbolic painting,668.0,800.0,252349.0,wikiart,Surrealism,Untitled,train_and_test,True,89606.jpg
61856,Marc Chagall,1968,symbolic painting,662.0,800.0,178157.0,wikiart,Surrealism,Self-Portrait,train_and_test,False,72205.jpg
61934,Zdislav Beksinski,,symbolic painting,661.0,800.0,59790.0,wikiart,Surrealism,Untitled,train_and_test,True,55570.jpg
61972,Marc Chagall,,genre painting,688.0,768.0,273433.0,wikiart,Naïve Art (Primitivism),Couple and basket with fruits,train_and_test,True,5641.jpg
62039,Ivan Shishkin,1869.0,landscape,828.0,637.0,55014.0,wikiart,Realism,Promenading in the Forest,train_and_test,True,84069.jpg
62095,Marc Chagall,1911,landscape,658.0,800.0,137981.0,wikiart,Cubism,Russian Village Under the Moon,train_and_test,True,10476.jpg
62726,Ivan Shishkin,1895.0,landscape,1000.0,519.0,135461.0,wikiart,Realism,Forest River,train_and_test,False,25456.jpg
62949,Marc Chagall,1918,self-portrait,672.0,768.0,458670.0,wikiart,Cubism,Self Portrait with Muse (Dream),train_and_test,True,9354.jpg
62953,Marc Chagall,1962,genre painting,672.0,768.0,594947.0,wikiart,Surrealism,Sun over Saint-Paul de Vence ,train_and_test,False,36363.jpg
63002,Marc Chagall,1930,allegorical painting,645.0,800.0,257377.0,wikiart,Naïve Art (Primitivism),The frog who wished to be as big as the ox,train_and_test,True,32315.jpg
63049,Marc Chagall,1947,symbolic painting,800.0,644.0,148861.0,wikiart,,The rooster in love,train_and_test,True,42643.jpg
63103,Marc Chagall,1915,genre painting,670.0,768.0,172818.0,wikiart,Expressionism,Marching,train_and_test,True,29581.jpg
63184,Marc Chagall,1981,genre painting,642.0,800.0,195154.0,wikiart,Naïve Art (Primitivism),The flying clown,train_and_test,True,34323.jpg
63189,Marc Chagall,c.1926,genre painting,800.0,642.0,97492.0,wikiart,Naïve Art (Primitivism),Return from the Synagogue,train_and_test,True,71604.jpg
63219,Zdislav Beksinski,,symbolic painting,668.0,768.0,137877.0,wikiart,Surrealism,Untitled,train_and_test,False,50717.jpg
63341,Marc Chagall,1964,genre painting,800.0,640.0,186636.0,wikiart,Naïve Art (Primitivism),The circus,train_and_test,True,82663.jpg
63343,Marc Chagall,1969,genre painting,800.0,640.0,91386.0,wikiart,Naïve Art (Primitivism),The Avenue of Opera,train_and_test,True,91586.jpg
63543,Zdislav Beksinski,,symbolic painting,657.0,776.0,56069.0,wikiart,Surrealism,Untitled,train_and_test,True,68480.jpg
63606,Marc Chagall,1914,genre painting,663.0,768.0,152035.0,wikiart,Cubism,Blue Lovers,train_and_test,False,10863.jpg
63642,Zdislav Beksinski,1997,symbolic painting,636.0,800.0,76395.0,wikiart,Surrealism,Untitled,train_and_test,False,82775.jpg
63738,Marc Chagall,1914,genre painting,1024.0,496.0,245178.0,wikiart,Expressionism,The Drunkard ,train_and_test,True,3294.jpg
64041,Zdislav Beksinski,1997,sketch and study,800.0,630.0,98771.0,wikiart,Surrealism,Untitled,train_and_test,True,73709.jpg
64198,Marc Chagall,,religious painting,628.0,800.0,142691.0,wikiart,Naïve Art (Primitivism),Eve,train_and_test,True,94749.jpg
64451,Marc Chagall,c.1912,symbolic painting,624.0,800.0,95540.0,wikiart,Cubism,"To Russia, with Asses and Others",train_and_test,True,63503.jpg
64582,Marc Chagall,1914,portrait,800.0,622.0,92078.0,wikiart,Expressionism,Lisa with a Mandolin,train_and_test,False,28495.jpg
64610,Marc Chagall,1917,design,800.0,622.0,96642.0,wikiart,Cubism,Homage to Gogol. Design for curtain for Gogol festival.,train_and_test,True,71663.jpg
64765,Marc Chagall,1908,landscape,645.0,768.0,171373.0,wikiart,Naïve Art (Primitivism),Window Vitebsk,train_and_test,True,98851.jpg
64797,Marc Chagall,1918,symbolic painting,800.0,619.0,131932.0,wikiart,Cubism,Over the town,train_and_test,True,69899.jpg
64803,Marc Chagall,1910,portrait,619.0,800.0,87987.0,wikiart,Expressionism,Portrait of artist's sister (Aniuta),train_and_test,True,51952.jpg
64856,Marc Chagall,c.1927,cityscape,618.0,800.0,161519.0,wikiart,Cubism,Snow-covered church,train_and_test,True,26555.jpg
64870,Marc Chagall,c.1953,genre painting,800.0,618.0,78081.0,wikiart,Surrealism,Vence: night,train_and_test,True,21464.jpg
65034,Marc Chagall,1938,symbolic painting,595.0,827.0,114397.0,wikiart,Naïve Art (Primitivism),Spring,train_and_test,True,63834.jpg
65045,Marc Chagall,1915,portrait,615.0,800.0,116796.0,wikiart,Cubism,Red Jew,train_and_test,True,78935.jpg
65052,Marc Chagall,1964,design,615.0,800.0,151288.0,wikiart,Naïve Art (Primitivism),Ceiling of Paris Opera House,train_and_test,False,46134.jpg
65086,Marc Chagall,1930,landscape,640.0,768.0,491609.0,wikiart,Surrealism,View at Peira Cava,train_and_test,True,50501.jpg
65087,Marc Chagall,1967,still life,640.0,768.0,591457.0,wikiart,Naïve Art (Primitivism),Lunaria ,train_and_test,True,21792.jpg
65088,Marc Chagall,1949,still life,640.0,768.0,560797.0,wikiart,Surrealism,Clock with Blue Wing,train_and_test,True,44473.jpg
65089,Marc Chagall,1947,self-portrait,640.0,768.0,489759.0,wikiart,Surrealism,Self Portrait with a Clock In front of Crucifixion,train_and_test,True,23627.jpg
65091,Marc Chagall,1956,symbolic painting,640.0,768.0,400430.0,wikiart,Naïve Art (Primitivism),Homage to Hungary,train_and_test,True,96402.jpg
65093,Marc Chagall,1964,genre painting,640.0,768.0,477835.0,wikiart,Naïve Art (Primitivism),Musicians on a green background,train_and_test,False,101377.jpg
65094,Marc Chagall,,genre painting,640.0,768.0,548809.0,wikiart,Surrealism,Bride with Blue Face,train_and_test,False,11088.jpg
65095,Zdislav Beksinski,,symbolic painting,640.0,768.0,52307.0,wikiart,Surrealism,Untitled,train_and_test,True,47606.jpg
65096,Marc Chagall,1966,genre painting,640.0,768.0,503861.0,wikiart,Surrealism,Horsewoman on Red Horse,train_and_test,True,38649.jpg
65150,Marc Chagall,1957,religious painting,758.0,648.0,98714.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,39219.jpg
65163,Zdislav Beksinski,,symbolic painting,639.0,768.0,33780.0,wikiart,Surrealism,Untitled,train_and_test,True,98596.jpg
65181,Marc Chagall,1960,sketch and study,758.0,647.0,60055.0,wikiart,Surrealism,Song of Songs I,train_and_test,False,55125.jpg
65191,Zdislav Beksinski,,sketch and study,613.0,800.0,102314.0,wikiart,Surrealism,Untitled,train_and_test,True,27421.jpg
65240,Marc Chagall,1913,genre painting,750.0,653.0,89104.0,wikiart,Expressionism,Burning House,train_and_test,False,19922.jpg
65281,Zdislav Beksinski,,symbolic painting,768.0,637.0,43439.0,wikiart,Surrealism,Untitled,train_and_test,False,18337.jpg
65424,Zdislav Beksinski,,symbolic painting,635.0,768.0,58721.0,wikiart,Surrealism,Untitled,train_and_test,True,10759.jpg
65430,Marc Chagall,1957,sketch and study,750.0,650.0,105174.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,30788.jpg
65431,Marc Chagall,1958,religious painting,750.0,650.0,109350.0,wikiart,Surrealism,Song of Songs IV,train_and_test,True,52835.jpg
65456,Marc Chagall,1933,cityscape,800.0,609.0,125368.0,wikiart,Surrealism,Nude over Vitebsk,train_and_test,True,6284.jpg
65474,Marc Chagall,1968,symbolic painting,696.0,700.0,102924.0,wikiart,Surrealism,Easter ,train_and_test,True,57432.jpg
65488,Zdislav Beksinski,,symbolic painting,541.0,900.0,141952.0,wikiart,Surrealism,Untitled,train_and_test,True,83749.jpg
65516,Marc Chagall,1939,literary painting,608.0,800.0,129059.0,wikiart,Surrealism,Midsummer Night's Dream,train_and_test,True,58404.jpg
65524,Marc Chagall,1917,symbolic painting,800.0,608.0,110992.0,wikiart,Naïve Art (Primitivism),The cowshed,train_and_test,False,91249.jpg
65544,Marc Chagall,1957,sketch and study,748.0,650.0,67725.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,35074.jpg
65551,Zdislav Beksinski,,symbolic painting,633.0,768.0,114965.0,wikiart,Surrealism,Untitled,train_and_test,True,15949.jpg
65565,Marc Chagall,1968,genre painting,694.0,700.0,90562.0,wikiart,Surrealism,The Sun of Poros,train_and_test,True,54015.jpg
65600,Marc Chagall,1951,genre painting,607.0,800.0,147440.0,wikiart,Surrealism,The Dance,train_and_test,False,61981.jpg
65613,Marc Chagall,c.1980,genre painting,632.0,768.0,504798.0,wikiart,Naïve Art (Primitivism),Circus,train_and_test,True,85457.jpg
65617,Zdislav Beksinski,,symbolic painting,632.0,768.0,49138.0,wikiart,Surrealism,Untitled,train_and_test,True,26296.jpg
65720,Marc Chagall,1947,genre painting,605.0,800.0,159037.0,wikiart,Naïve Art (Primitivism),The blue fiddler,train_and_test,True,79640.jpg
65754,Zdislav Beksinski,,symbolic painting,630.0,768.0,50054.0,wikiart,Surrealism,Untitled,train_and_test,True,88834.jpg
65831,Marc Chagall,1944,genre painting,644.0,750.0,100299.0,wikiart,Surrealism,The House with the Green Eye,train_and_test,False,18548.jpg
65840,Marc Chagall,c.1963,sketch and study,758.0,637.0,229211.0,wikiart,Naïve Art (Primitivism),Moses with the Burning Bush,train_and_test,True,10869.jpg
65961,Marc Chagall,c.1923,illustration,627.0,768.0,223162.0,wikiart,Naïve Art (Primitivism),The emaciated officials,train_and_test,True,50831.jpg
65977,Marc Chagall,1960,religious painting,758.0,635.0,108679.0,wikiart,Surrealism,Song of Songs I,train_and_test,False,88930.jpg
66034,Marc Chagall,1960,religious painting,758.0,634.0,99529.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,37214.jpg
66058,Marc Chagall,,genre painting,625.0,768.0,237189.0,wikiart,Naïve Art (Primitivism),Lovers,train_and_test,False,12888.jpg
66304,Marc Chagall,1960,religious painting,758.0,631.0,252692.0,wikiart,Surrealism,Song of Songs I,train_and_test,True,43532.jpg
66305,Marc Chagall,c.1963,religious painting,758.0,631.0,76838.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,52458.jpg
66335,Zdislav Beksinski,,symbolic painting,622.0,768.0,54296.0,wikiart,Surrealism,Untitled,train_and_test,True,23742.jpg
66336,Marc Chagall,c.1923,illustration,622.0,768.0,174922.0,wikiart,Naïve Art (Primitivism),A doorman doesn't permit Tchitchikov to visit a governor,train_and_test,True,56083.jpg
66383,Marc Chagall,1957,sketch and study,758.0,630.0,250122.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,102067.jpg
66464,Zdislav Beksinski,,symbolic painting,620.0,768.0,100264.0,wikiart,Surrealism,Untitled,train_and_test,True,34436.jpg
66471,Marc Chagall,c.1965,religious painting,758.0,628.0,106402.0,wikiart,Surrealism,Song of Songs V,train_and_test,True,74582.jpg
66472,Marc Chagall,1957,religious painting,758.0,628.0,207681.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,1902.jpg
66541,Zdislav Beksinski,,symbolic painting,619.0,768.0,112100.0,wikiart,Surrealism,Untitled,train_and_test,False,33821.jpg
66545,Zdislav Beksinski,,symbolic painting,619.0,768.0,95159.0,wikiart,Surrealism,Untitled,train_and_test,False,49865.jpg
66617,Zdislav Beksinski,,symbolic painting,618.0,768.0,78638.0,wikiart,Surrealism,Untitled,train_and_test,True,40615.jpg
66618,Marc Chagall,1982,still life,618.0,768.0,461553.0,wikiart,Surrealism,Flower Bouquet,train_and_test,True,31314.jpg
66621,Marc Chagall,1983,portrait,618.0,768.0,441909.0,wikiart,Surrealism,Newlywedds with Eiffel Towel in the Background,train_and_test,True,42224.jpg
66622,Marc Chagall,1914,genre painting,618.0,768.0,327963.0,wikiart,Expressionism,Man with a Cat and Woman with a Child,train_and_test,True,16959.jpg
66703,Marc Chagall,1968,genre painting,700.0,677.0,101898.0,wikiart,Surrealism,The Magician ,train_and_test,True,9122.jpg
66709,Marc Chagall,1915,genre painting,617.0,768.0,133925.0,wikiart,Expressionism,War,train_and_test,False,39280.jpg
66710,Marc Chagall,1976,symbolic painting,617.0,768.0,444262.0,wikiart,Naïve Art (Primitivism),Dawn,train_and_test,False,63819.jpg
66736,Zdislav Beksinski,,symbolic painting,800.0,592.0,50405.0,wikiart,Surrealism,Untitled,train_and_test,True,7193.jpg
66782,Marc Chagall,1958,religious painting,758.0,624.0,97735.0,wikiart,Surrealism,Song of Songs IV,train_and_test,False,4085.jpg
66783,Marc Chagall,c.1956,religious painting,758.0,624.0,145497.0,wikiart,Naïve Art (Primitivism),"Samson kills a young lion (Judges, XIV, 5 6)",train_and_test,False,41957.jpg
66784,Marc Chagall,1957,religious painting,758.0,624.0,250110.0,wikiart,Surrealism,Song of Songs II,train_and_test,False,75701.jpg
66914,Zdislav Beksinski,,symbolic painting,674.0,700.0,47267.0,wikiart,Surrealism,Untitled,train_and_test,True,20631.jpg
66923,Zdislav Beksinski,,symbolic painting,614.0,768.0,78577.0,wikiart,Surrealism,Untitled,train_and_test,True,64436.jpg
66927,Zdislav Beksinski,,symbolic painting,614.0,768.0,88039.0,wikiart,Surrealism,Untitled,train_and_test,True,28353.jpg
66930,Marc Chagall,1958,religious painting,758.0,622.0,201083.0,wikiart,Surrealism,Song of Songs IV,train_and_test,True,55360.jpg
66995,Zdislav Beksinski,,symbolic painting,613.0,768.0,88601.0,wikiart,Surrealism,Untitled,train_and_test,True,86434.jpg
67078,Marc Chagall,1957,sketch and study,758.0,620.0,179902.0,wikiart,Surrealism,Song of Songs II,train_and_test,True,15772.jpg
67091,Zdislav Beksinski,,symbolic painting,671.0,700.0,58786.0,wikiart,Surrealism,Untitled,train_and_test,True,69782.jpg
67092,Zdislav Beksinski,,symbolic painting,671.0,700.0,65499.0,wikiart,Surrealism,Untitled,train_and_test,True,102492.jpg
67152,Zdislav Beksinski,,symbolic painting,611.0,768.0,82975.0,wikiart,Surrealism,Untitled,train_and_test,True,68326.jpg
67153,Zdislav Beksinski,,symbolic painting,611.0,768.0,102895.0,wikiart,Surrealism,Untitled,train_and_test,True,95307.jpg
67155,Zdislav Beksinski,,symbolic painting,611.0,768.0,83920.0,wikiart,Surrealism,Untitled,train_and_test,False,40743.jpg
67172,Marc Chagall,1914,portrait,586.0,800.0,74541.0,wikiart,Cubism,David,train_and_test,True,98583.jpg
67180,Marc Chagall,1969,genre painting,586.0,800.0,129133.0,wikiart,Naïve Art (Primitivism),Circus in the Village,train_and_test,True,74173.jpg
67206,Marc Chagall,1955,portrait,586.0,800.0,85802.0,wikiart,Naïve Art (Primitivism),For Vava,train_and_test,True,41426.jpg
67247,Marc Chagall,c.1963,sketch and study,758.0,618.0,94745.0,wikiart,Naïve Art (Primitivism),Noah's Ark,train_and_test,True,49932.jpg
67252,Zdislav Beksinski,,symbolic painting,672.0,697.0,101996.0,wikiart,Surrealism,Untitled,train_and_test,True,55563.jpg
67256,Marc Chagall,1957,genre painting,669.0,700.0,96216.0,wikiart,Expressionism,The street performers in the night,train_and_test,True,91067.jpg
67295,Marc Chagall,1966,religious painting,585.0,800.0,164211.0,wikiart,Naïve Art (Primitivism),Moses calls the waters down upon the Egyptian army,train_and_test,True,14263.jpg
67319,Zdislav Beksinski,,symbolic painting,609.0,768.0,84346.0,wikiart,Surrealism,Untitled,train_and_test,True,30771.jpg
67324,Zdislav Beksinski,,symbolic painting,609.0,768.0,82332.0,wikiart,Surrealism,Untitled,train_and_test,True,65642.jpg
67330,Marc Chagall,c.1963,religious painting,758.0,617.0,88572.0,wikiart,Surrealism,Noah and the Rainbow,train_and_test,True,66216.jpg
67422,Marc Chagall,,symbolic painting,608.0,768.0,562231.0,wikiart,Naïve Art (Primitivism),An artist,train_and_test,True,75070.jpg
